action,info,state,reward,done
"[0, 0, 0, 0, 0, 0.5]",0,"[-0.58567948  0.29854798  0.67660368  0.33174706  0.7173926  -0.05079202
 -0.6401618  -0.27011275  0.72057823 -0.22498985 -0.54724084 -0.36148865
  0.22972974  0.20792146 -0.01498992 -0.31343503 -0.02856115  1.94683771
  0.33669376  0.29461784  0.03685786 -0.12221142  0.81924958  1.82691437
  0.23048966  0.20196032  0.13108358  0.34422425 -0.12590214  2.03228152
  0.14274254  0.29752494  0.19427306  0.15644893  0.24426724  0.25938858
  1.30298089  1.27629477  1.28376531]",0.44157613203379187,FALSE
"[-0.5, 0, 0, 0, 0, 0]",0,"[-0.3493139   0.64850375  0.65783728 -0.15707579 -0.27573539  0.59607417
  0.71160185 -0.24957641 -0.45451004  0.63132628  0.567313   -0.27019201
  0.18156726  0.25406384 -0.19318125 -0.70319601 -0.37846718  3.00037667
  0.23894671  0.34614808 -0.39439218 -0.61142352  0.32214164  2.92192024
  0.33553326  0.47936904 -0.22682119  0.4385671  -0.54300926  3.04213239
  0.11675922  0.17193026  0.24826297  0.27072438  0.08092011  0.25093207
  1.29593315  1.31033133  1.28530738]",0.4828734894124266,FALSE
"[0.5, 0, 0, 0, 0, 0]",0,"[-0.33491675  0.6582281   0.65108176 -0.17509738 -0.25719977  0.60676433
  0.70314786 -0.26696146 -0.4384577   0.63791474  0.5619151  -0.29166943
  0.1900769   0.1942843   0.13583656 -0.12972213 -0.24313441  2.55701323
  0.24615449  0.25885097 -0.04798745 -0.08388426  0.30908473  2.78886259
  0.35539961  0.3642869   0.08903305  0.86002661 -0.4588671   2.45093738
  0.11719255  0.17058012  0.24806153  0.2718468   0.08106025  0.25049338
  1.29583266  1.31037217  1.28549152]",0.48287477297890624,FALSE
"[0, -0.5, 0, 0, 0, 0]",0,"[-0.31893842  0.66765034  0.64427422 -0.19347362 -0.23786762  0.61497901
  0.6957242  -0.28493445 -0.42296962  0.6421559   0.55815471 -0.31176244
  0.18870622  0.19225139  0.16434005 -0.17911083 -0.2256004   2.70876993
  0.23286912  0.24850998 -0.02672286 -0.04212377  0.28224951  2.92827613
  0.35116421  0.35891629  0.10293054  0.84874268 -0.4603676   2.34253816
  0.11840975  0.17052036  0.24802784  0.27214707  0.08301561  0.25080418
  1.29554422  1.31000065  1.28548314]",0.45798136439593307,FALSE
"[0, 0.5, 0, 0, 0, 0]",0,"[-0.3028466   0.67662492  0.63697335 -0.21148903 -0.21794038  0.62268827
  0.68756114 -0.3033496  -0.40810737  0.64549289  0.55426586 -0.33102366
  0.18876712  0.19524532  0.15487233 -0.18422471 -0.22481697  2.62505143
  0.22510367  0.24455388 -0.03433824 -0.01657173  0.27798445  2.88990408
  0.34521545  0.35537699  0.08188297  0.83696536 -0.47059969  2.2495607
  0.12011368  0.17034811  0.24832292  0.27264975  0.08547417  0.25154367
  1.29514374  1.30953214  1.28539494]",0.4516818582272605,FALSE
"[0, 0, -0.5, 0, 0, 0]",0,"[-0.28699091  0.68500863  0.62929049 -0.2288949  -0.19819261  0.62963356
  0.6790624  -0.32117834 -0.39264913  0.64872517  0.5497665  -0.35034142
  0.19171668  0.19505736  0.15892866 -0.2003147  -0.2210968   2.57550821
  0.22062551  0.23627597 -0.03283599 -0.01668911  0.26852073  2.84462047
  0.34617042  0.35811431  0.07737761  0.82906216 -0.45850204  2.47295881
  0.12191658  0.17035123  0.24857952  0.27337182  0.08807921  0.25243388
  1.29471313  1.30902331  1.28525129]",0.4489252343264759,FALSE
"[0, 0, 0.5, 0, 0, 0]",0,"[-0.27118671  0.69295692  0.62113759 -0.24587916 -0.17851173  0.63585857
  0.67023937 -0.33852124 -0.37636466  0.65192332  0.54457056 -0.36984932
  0.19533227  0.20109315  0.15767376 -0.21537225 -0.22110264  2.55599981
  0.21783186  0.23595879 -0.0330562   0.00668663  0.27238623  2.7831557
  0.34392699  0.35670785  0.06345686  0.82140905 -0.46533635  2.38046045
  0.12378481  0.17058763  0.24872962  0.27420948  0.09092248  0.25343182
  1.2942636   1.3084528   1.28507199]",0.44841661293881396,FALSE
"[0, 0, 0, -0.5, 0, 0]",0,"[-0.25531054  0.70053225  0.612445   -0.26264465 -0.15896802  0.64137588
  0.66121054 -0.35519962 -0.36134677  0.65383572  0.53992981 -0.38781846
  0.20421237  0.213787    0.16464091 -0.24113025 -0.23000678  2.57345114
  0.21976326  0.24045196 -0.02637853  0.02225611  0.27984939  2.74129331
  0.34184959  0.35048131  0.05447168  0.83280292 -0.44206646  2.00688127
  0.12598075  0.17122509  0.24939166  0.2745709   0.09385379  0.25446856
  1.29375727  1.30782033  1.28485695]",0.45028461482340953,FALSE
"[0, 0, 0, 0.5, 0, 0]",0,"[-0.23916871  0.70783058  0.60309464 -0.27937618 -0.1393434   0.64626563
  0.65190375 -0.37141036 -0.34729088  0.65475827  0.53583019 -0.40443375
  0.21265465  0.21969993  0.15419691 -0.25541128 -0.23362295  2.58195668
  0.22230584  0.2404763  -0.03785778  0.03399961  0.29077191  2.70427521
  0.34651271  0.35510842  0.03550227  0.82241961 -0.4414225   2.05614826
  0.12832419  0.17227859  0.25037614  0.27443416  0.0969639   0.25561
  1.29323847  1.30711259  1.28461475]",0.4559488462595154,FALSE
"[0, 0, 0, 0, -0.5, 0]",0,"[-2.23443807e-01  7.14396165e-01  5.93593804e-01 -2.95562821e-01
 -1.20298195e-01  6.50601613e-01  6.42597088e-01 -3.86412820e-01
 -3.32626448e-01  6.55648849e-01  5.31031125e-01 -4.21295831e-01
  2.19146905e-01  2.29800619e-01  1.23955458e-01 -2.20021005e-01
 -2.53003298e-01  2.42367085e+00  2.24077759e-01  2.44900176e-01
 -6.06282503e-02  3.08892042e-02  3.19715097e-01  2.50197399e+00
  3.45124269e-01  3.58715297e-01  1.72020567e-03  8.16866397e-01
 -4.55730856e-01  2.12265252e+00  1.30690962e-01  1.73614402e-01
  2.51688720e-01  2.74713540e-01  9.95554676e-02  2.56889448e-01
  1.29270025e+00  1.30645184e+00  1.28425557e+00]",0.46207909734082986,FALSE
"[0, 0, 0, 0, 0.5, 0]",0,"[-0.20831818  0.72014676  0.58411407 -0.3111317  -0.10183781  0.65452256
  0.63325301 -0.4002748  -0.31743703  0.65633645  0.52560568 -0.43840035
  0.22640466  0.23687327  0.11657215 -0.22316945 -0.25940809  2.42321048
  0.22523519  0.2469779  -0.07424694  0.02182734  0.32623149  2.50799165
  0.35015356  0.365411   -0.01731578  0.82802446 -0.47362972  2.19221131
  0.13310238  0.175057    0.25331557  0.27537336  0.10146402  0.25819344
  1.29213174  1.30588374  1.28381903]",0.467478343506569,FALSE
"[0, 0, 0, 0, 0, -0.5]",0,"[-0.19270863  0.72564097  0.57405378 -0.32675804 -0.08390557  0.65795577
  0.6239749  -0.41316991 -0.30120233  0.65672684  0.51963949 -0.45602832
  0.22373696  0.2370098   0.11110698 -0.24169547 -0.24204093  2.51025281
  0.22457149  0.25224176 -0.09225677  0.02031615  0.35072033  2.23013876
  0.3478493   0.36882605 -0.04508319  0.90307795 -0.47547567  2.37567364
  0.13578295  0.17670981  0.2549205   0.27624073  0.10367209  0.25913688
  1.29151978  1.30522363  1.28341202]",0.4710856643431397,FALSE
"[0, 0, 0, 0, 0, 0.5]",0,"[-0.17631194  0.73092814  0.56330345 -0.34256003 -0.06677701  0.66098811
  0.61504623 -0.42468068 -0.28338641  0.65682536  0.51298738 -0.47446447
  0.23289111  0.24818288  0.11487199 -0.24897398 -0.24394094  2.57334982
  0.22552154  0.25573459 -0.10117494  0.02375811  0.37403921  2.26773422
  0.35434398  0.37781579 -0.0581559   0.94106379 -0.4860325   2.4992535
  0.13879555  0.17856701  0.2564131   0.27733863  0.10612527  0.25950353
  1.29085907  1.30447953  1.28307239]",0.4732332094724412,FALSE
"[-0.5, 0, 0, 0, 0, 0]",0,"[ 0.06149287  0.77795178  0.31923675 -0.53767792  0.09268827  0.68416375
  0.48559995 -0.53621035 -0.12948657 -0.612815   -0.27438086  0.72966167
  0.10099329  0.15410515  0.05399399 -0.21656218 -0.02214619  0.83887113
  0.08318954  0.12577673  0.02673931 -0.03641072 -0.11791347 -0.07876798
  0.08792409  0.14149148  0.01861331  0.18649206 -0.00215381  0.74094085
  0.20983533  0.20039532  0.16823375  0.27557469  0.19819618  0.15784592
  1.28258462  1.28915817  1.30270164]",0.25277368820741475,FALSE
"[0.5, 0, 0, 0, 0, 0]",0,"[ 6.58079884e-02  7.78108069e-01  3.13763971e-01 -5.40156748e-01
  9.29156474e-02  6.83748380e-01  4.84997374e-01 -5.37245179e-01
 -1.34473122e-01 -6.11524463e-01 -2.71173576e-01  7.31040151e-01
  9.10941726e-02  1.32475884e-01  5.59727817e-02 -2.14737458e-01
  4.41255919e-03  4.53658469e-01  7.08368644e-02  1.05138031e-01
  2.67961537e-02 -9.12593009e-03 -4.12494071e-02  3.36441541e-01
  8.38107997e-02  1.26364332e-01  1.39915161e-02  1.79320163e-01
 -5.51937400e-05  5.35264185e-01  2.11362422e-01  2.01585643e-01
  1.65370927e-01  2.75468908e-01  2.01692990e-01  1.54886989e-01
  1.28233492e+00  1.28858573e+00  1.30324324e+00]",0.23872395558666237,FALSE
"[0, -0.5, 0, 0, 0, 0]",0,"[ 0.06852435  0.77844254  0.30954989 -0.54176608  0.09592339  0.68333114
  0.48239715 -0.5395834  -0.13868406 -0.61035175 -0.26871483  0.73214057
  0.0818644   0.12083443  0.06307139 -0.18993044  0.02211741  0.54351
  0.05922551  0.08682845  0.02987891 -0.03557186  0.0201373   0.58614917
  0.07573352  0.11141795  0.01892152  0.16713778 -0.00935512  0.41668829
  0.2131371   0.2025456   0.16341464  0.27582657  0.20483018  0.15314434
  1.28195666  1.2880488   1.30356332]",0.22263017394707493,FALSE
"[0, 0.5, 0, 0, 0, 0]",0,"[ 0.07175078  0.77878365  0.30516569 -0.54334313  0.10022923  0.68306712
  0.47884646 -0.54229096 -0.14226933 -0.60924214 -0.26677484  0.7330857
  0.07510457  0.11362359  0.06880692 -0.18373028  0.03048441  0.51739775
  0.05239594  0.0777072   0.0365888  -0.00945424  0.06734564  0.62071733
  0.06960291  0.10356877  0.02535734  0.1530817  -0.0185989   0.39940442
  0.2149627   0.20318459  0.16244073  0.27661788  0.2076966   0.15221047
  1.2814848   1.2875701   1.30368545]",0.20940957238559008,FALSE
"[0, 0, -0.5, 0, 0, 0]",0,"[ 0.07434002  0.77918399  0.30124085 -0.54460979  0.10479808  0.68275854
  0.47548593 -0.54476717 -0.14610217 -0.60805177 -0.26435374  0.73419636
  0.07193219  0.11191822  0.0660603  -0.18669502  0.02779829  0.3911963
  0.04819261  0.07700658  0.03702225  0.02295236  0.06303745  0.62180207
  0.06734772  0.10708653  0.0219427   0.14354085 -0.01291908  0.54982478
  0.21684354  0.20431745  0.16174803  0.27764075  0.21057481  0.15198679
  1.28098353  1.28701307  1.3036657 ]",0.20320542473228512,FALSE
"[0, 0, 0.5, 0, 0, 0]",0,"[ 0.07623891  0.77961668  0.297796   -0.54562167  0.10953186  0.6823485
  0.47231082 -0.54710674 -0.15030652 -0.60674588 -0.26136799  0.73549586
  0.06835285  0.10931908  0.06327242 -0.18230298  0.03597058  0.38888549
  0.04518746  0.07404375  0.03471609  0.04522629  0.09062517  0.60778573
  0.06380954  0.10270479  0.02126029  0.14111621 -0.03243353  0.50660958
  0.21874598  0.20587087  0.16111137  0.27877039  0.21348884  0.15223966
  1.28047296  1.28638961  1.30356479]",0.1997467955189693,FALSE
"[0, 0, 0, -0.5, 0, 0]",0,"[ 0.0779785   0.77999633  0.29453815 -0.54660072  0.11444822  0.68198821
  0.46932242 -0.54911762 -0.15355845 -0.60564817 -0.25955031  0.73637201
  0.06489652  0.10698668  0.05069535 -0.1729517   0.00643747  0.30823817
  0.04302092  0.07403727  0.02863569  0.0772086   0.1209148   0.60722057
  0.0598286   0.09616959  0.0229821   0.14960407 -0.01547203  0.22871096
  0.22076029  0.20780315  0.16114554  0.27956144  0.21614622  0.15291168
  1.27995658  1.28574828  1.3033477 ]",0.19538751312869154,FALSE
"[0, 0, 0, 0.5, 0, 0]",0,"[ 0.0796233   0.78027905  0.29142818 -0.5476261   0.11983716  0.68157997
  0.46629013 -0.55105472 -0.15584463 -0.60481696 -0.25898204  0.73677486
  0.06387429  0.10308649  0.04886707 -0.16387445  0.0112708   0.35597051
  0.0427231   0.06783509  0.02558064  0.09203497  0.1509074   0.64149641
  0.06010452  0.09334945  0.02126811  0.14680312 -0.01654844  0.20052284
  0.22277889  0.21003754  0.16166407  0.279877    0.21862911  0.15400991
  1.27948494  1.28509605  1.30301986]",0.19241069860631632,FALSE
"[0, 0, 0, 0, -0.5, 0]",0,"[ 0.08110767  0.78056023  0.28853581 -0.54853838  0.12516138  0.68142243
  0.46334178 -0.55255089 -0.15822769 -0.60390555 -0.25815343  0.73730515
  0.06225866  0.09220717  0.04487815 -0.15340996  0.00270379  0.23191415
  0.04428326  0.06169635  0.03116386  0.06963716  0.20068825  0.55510429
  0.05959453  0.08628429  0.02092818  0.13260284 -0.02400949  0.27765138
  0.22482183  0.212327    0.1627947   0.28040708  0.2205551   0.1554898
  1.27899675  1.28451206  1.30256649]",0.18916173326026658,FALSE
"[0, 0, 0, 0, 0.5, 0]",0,"[ 0.08231788  0.78087845  0.28591249 -0.54927831  0.13035654  0.68157465
  0.46042959 -0.55359531 -0.16086753 -0.6029251  -0.25685117  0.73799081
  0.06102668  0.09147154  0.05190113 -0.1507015   0.01862062  0.32242683
  0.04287969  0.05705697  0.03479415  0.07303866  0.22490558  0.58684538
  0.05895756  0.08502496  0.02480014  0.13054433 -0.02631317  0.28678
  0.22682798  0.21458013  0.16445512  0.28114016  0.22187522  0.1572778
  1.27849873  1.2840134   1.30202029]",0.18588740294703585,FALSE
"[0, 0, 0, 0, 0, -0.5]",0,"[ 0.08463215  0.781143    0.28255851 -0.55028511  0.13524554  0.68177725
  0.45769734 -0.55443806 -0.1630541  -0.60200643 -0.25622417  0.7384787
  0.05888459  0.09477418  0.05597245 -0.14532402  0.04429427  0.51835656
  0.05264657  0.06926055  0.03606306  0.04973203  0.20287891  0.41776812
  0.06035436  0.08526572  0.03171922  0.15018059 -0.0341837   0.07568754
  0.22899152  0.21675956  0.16631147  0.28205711  0.22340959  0.15882993
  1.27792044  1.28351378  1.30146763]",0.18688839173892316,FALSE
"[0, 0, 0, 0, 0, 0.5]",0,"[ 0.08860103  0.78126765  0.27813504 -0.55173509  0.13958797  0.68203161
  0.45533048 -0.5549975  -0.16443404 -0.60123208 -0.25678392  0.73860913
  0.05816958  0.10024761  0.05957184 -0.14415817  0.03604285  0.59937697
  0.04780297  0.07046743  0.03771853  0.07013563  0.21162748  0.51920588
  0.05987242  0.09146423  0.03029823  0.15563473 -0.04742587  0.10192226
  0.2312968   0.21889179  0.1683327   0.28312363  0.22517576  0.15995877
  1.27725757  1.2829964   1.30095762]",0.19079423324590894,FALSE
"[-0.5, 0, 0, 0, 0, 0]",0,"[-4.05544757e-01 -5.66316600e-01  1.63454149e-01  6.98642755e-01
 -4.88340383e-01 -5.73650768e-01 -3.29666674e-02  6.56781292e-01
 -5.57675925e-01 -3.59460384e-01  1.36218721e-01  7.35683529e-01
  3.21488547e-01  3.59125015e-01  2.54167582e-03 -4.88354913e-01
 -8.92771786e-01  3.14406590e+00  2.16849031e-01  2.44468870e-01
  1.34245578e-01 -9.69070171e-02  3.19516736e-01  2.83324854e+00
  2.01904379e-01  2.16576413e-01 -4.85233151e-02  1.66427839e-01
 -2.46514139e-01  2.04660928e+00  2.28511312e-01  2.12321525e-01
  1.26862292e-01  2.47806985e-01  2.23548802e-01  1.06401777e-01
  1.28701732e+00  1.28701624e+00  1.30714228e+00]",0.4391502140478417,FALSE
"[0.5, 0, 0, 0, 0, 0]",0,"[-0.42088927 -0.54654052  0.18452853  0.70006778 -0.50586848 -0.56001395
 -0.00994893  0.65603542 -0.56611321 -0.34715305  0.14798319  0.73287213
  0.33139695  0.36432752 -0.01523013 -0.52396394 -0.82344706  2.930167
  0.23895147  0.27191456  0.13267329 -0.10266517  0.3355715   3.21247342
  0.2179248   0.23306402 -0.05631409  0.19807846 -0.271241    1.95413382
  0.22510676  0.21294956  0.12870439  0.24475903  0.22180028  0.11070394
  1.28776863  1.2872454   1.30656683]",0.4593609886198201,FALSE
"[0, -0.5, 0, 0, 0, 0]",0,"[-0.4339741  -0.5278759   0.20388627  0.7010306  -0.52241245 -0.54627952
  0.01294711  0.65459628 -0.57532154 -0.3332163   0.1614247   0.72932441
  0.35647193  0.38899631 -0.05394177 -0.52318105 -0.74233136  2.73129015
  0.25984151  0.28784444  0.11581818 -0.13275422  0.36458456  3.01083394
  0.22999361  0.24821461 -0.0868455   0.19764797 -0.2858211   2.41053695
  0.22266335  0.213556    0.13074467  0.24293268  0.22038402  0.11485365
  1.2882793   1.28735526  1.30594789]",0.4824300741773567,FALSE
"[0, 0.5, 0, 0, 0, 0]",0,"[-0.44574117 -0.50973135  0.22247419  0.70142283 -0.53740792 -0.53296707
  0.03509206  0.65261579 -0.58526099 -0.31752496  0.17656971  0.72489352
  0.36844741  0.40136929 -0.07534482 -0.56999691 -0.71032297  2.77263659
  0.27748936  0.30385583  0.09488498 -0.13672472  0.39916977  2.97105356
  0.24390644  0.25955541 -0.10013397  0.23442763 -0.29535991  2.40027508
  0.22086758  0.21397914  0.13296999  0.24228653  0.21931721  0.11857736
  1.28857137  1.28740708  1.30533062]",0.5052448090810099,FALSE
"[0, 0, -0.5, 0, 0, 0]",0,"[-0.4564833  -0.49141339  0.24097599  0.70147448 -0.55214186 -0.51895458
  0.05770574  0.64999658 -0.59560671 -0.30049161  0.19295318  0.71953215
  0.37575852  0.41478083 -0.11902319 -0.63463959 -0.69451789  2.5986218
  0.28943163  0.32546059  0.07491425 -0.16218787  0.38834637  3.06743
  0.24000742  0.26820061 -0.13669334  0.26510348 -0.27765409  2.78556896
  0.21979184  0.21485764  0.13491378  0.24219472  0.21889263  0.12229057
  1.28869952  1.28727196  1.30471384]",0.5206114641655308,FALSE
"[0, 0, 0.5, 0, 0, 0]",0,"[-0.46652405 -0.4725029   0.25981319  0.70113724 -0.56662053 -0.50405763
  0.08093812  0.64677361 -0.60637124 -0.28196688  0.21071938  0.7130259
  0.38479667  0.43671156 -0.15257035 -0.68797541 -0.69217404  2.80827941
  0.30068897  0.34781061  0.05579558 -0.18388777  0.40646249  3.14509315
  0.24016342  0.27995238 -0.15964529  0.25993307 -0.30753726  2.88648811
  0.21932543  0.21608954  0.13640471  0.24248052  0.21910391  0.1257358
  1.28868932  1.28698952  1.30415336]",0.5334375298014804,FALSE
"[0, 0, 0, -0.5, 0, 0]",0,"[-0.47681183 -0.45189683  0.2799392   0.70005269 -0.58082024 -0.48826454
  0.1047909   0.64285648 -0.61665486 -0.26335313  0.22775637  0.70605166
  0.38911786  0.445521   -0.18224068 -0.74722558 -0.76338748  3.03701283
  0.30947942  0.36234067  0.02896039 -0.19713898  0.40963224  3.27430891
  0.24612161  0.2868317  -0.17786787  0.30091367 -0.32720178  2.65567908
  0.21929244  0.21773279  0.1383359   0.24270569  0.2196176   0.12906029
  1.28857708  1.28662102  1.30356197]",0.5470551896018455,FALSE
"[0, 0, 0, 0.5, 0, 0]",0,"[-0.48747695 -0.42912462  0.30146821  0.69809398 -0.59518537 -0.47091876
  0.12977798  0.63808116 -0.6263927  -0.24508613  0.24355837  0.6987448
  0.40133537  0.45864397 -0.22479395 -0.79597348 -0.78608423  3.1385334
  0.32868334  0.38414239  0.00443928 -0.21283658  0.43447486  3.42931705
  0.25250126  0.29588215 -0.2083738   0.3185724  -0.36501041  2.72860769
  0.21960821  0.21973689  0.14059636  0.24251924  0.22045108  0.13234779
  1.28842049  1.28618096  1.30293986]",0.5596566671384361,FALSE
"[0, 0, 0, 0, -0.5, 0]",0,"[-0.4970862  -0.40601621  0.32216938  0.69589011 -0.60909734 -0.45264828
  0.15558595  0.63237882 -0.63642196 -0.22498279  0.26057539  0.69025379
  0.41753073  0.46995631 -0.26320245 -0.81666103 -0.8144878   2.86188656
  0.35814726  0.41526491 -0.0232395  -0.24479486  0.48878817  3.45478697
  0.26458336  0.31006331 -0.23415462  0.33701824 -0.39220402  3.05962466
  0.22037031  0.22182661  0.1431435   0.24272842  0.22094893  0.13569593
  1.28817897  1.28574459  1.30225762]",0.5817692814663116,FALSE
"[0, 0, 0, 0, 0.5, 0]",0,"[-0.50800066 -0.38192142  0.34392011  0.69122378 -0.62186251 -0.43469077
  0.18072056  0.62583627 -0.64597821 -0.20501267  0.2767442   0.68124489
  0.25993036  0.43956658  0.09230293 -0.1316103  -0.46058314  4.51056201
  0.29333171  0.41170968  0.10435407  0.01626325  0.41312314  4.04770476
  0.25069862  0.32649413 -0.04212492  0.41815844 -0.35115719  0.93462109
  0.22073967  0.22332041  0.14667911  0.24351114  0.22041952  0.1388649
  1.28768017  1.28589544  1.30144982]",0.5901148434829756,FALSE
"[0, 0, 0, 0, 0, -0.5]",0,"[-0.52046125 -0.3624415   0.36386747  0.68217059  0.63678189  0.41595945
 -0.20405395 -0.61631855 -0.65184386 -0.19917612  0.27891099  0.67648881
  0.18804863  0.30633962  0.13033218 -0.11114021 -0.4246399   1.59346548
  0.17036152  0.28787991  0.26722715  0.2927558   0.40774818  2.05936519
  0.12452372  0.20519911  0.16198664  0.5784031  -0.34004705  1.63613871
  0.22233208  0.22389193  0.15045719  0.24350057  0.22021242  0.14274643
  1.28713678  1.28582525  1.30071054]",0.4436260141882312,FALSE
"[0, 0, 0, 0, 0, 0.5]",0,"[-0.52643502 -0.35156071  0.37219255  0.67878122  0.64530892  0.40732098
 -0.21651542 -0.60892289 -0.65991057 -0.18730606  0.28711132  0.66858176
  0.1691925   0.28330961  0.12068446 -0.11156715 -0.38142624  1.46889
  0.1524315   0.2653054   0.25223763  0.30731662  0.37770515  1.70790685
  0.11084484  0.18776151  0.1549668   0.54290338 -0.32954878  1.66527084
  0.22411456  0.22636326  0.15337086  0.24471219  0.2205089   0.1454775
  1.28666816  1.28529718  1.29998403]",0.35527061451997066,FALSE
"[-0.5, 0, 0, 0, 0, 0]",0,"[-0.5622837   0.36746262  0.7205464   0.17210796 -0.60897255  0.16771507
  0.76665432  0.11517486  0.67212224 -0.35526225 -0.64308364 -0.09210791
  0.22625271  0.29163655 -0.242762   -0.44372046 -0.21048394  3.01213642
  0.38070662  0.46897906 -0.21877565 -0.61402909  0.99468356  2.890257
  0.30355009  0.37647011 -0.02005498  0.44538895 -0.13722211  3.34664413
  0.16285487  0.27870428  0.21561016  0.17957694  0.16207847  0.21127494
  1.29792019  1.29185242  1.28826023]",0.536194862744642,FALSE
"[0.5, 0, 0, 0, 0, 0]",0,"[-0.55147833  0.38882294  0.72264608  0.14990334 -0.59716569  0.19242325
  0.77318575  0.09246741  0.66553514 -0.36824618 -0.64494096 -0.07422185
  0.26999009  0.50556835 -0.05356153 -0.32963275 -0.44134809  6.54383623
  0.19449212  0.41273609  0.0266545  -0.37758912  0.09869649  4.19692286
  0.19329102  0.32586024  0.15676932  0.2091515  -0.35237897  0.45146428
  0.16423769  0.27845698  0.21786829  0.18294813  0.16155788  0.21154366
  1.29696848  1.29156146  1.28854828]",0.5332944995749781,FALSE
"[0, -0.5, 0, 0, 0, 0]",0,"[-0.53819991  0.41385873  0.72415704  0.12107181 -0.58936203  0.21400573
  0.77586158  0.06994819  0.66324045 -0.37671956 -0.64368552 -0.06215653
  0.12942715  0.26493503  0.11127389 -0.39350148 -0.41601147  0.40833631
  0.17284024  0.3821193   0.11377006 -0.36170726  0.20377615  2.63043446
  0.15066584  0.32070233  0.2684905   0.15173011 -0.50399619  2.160352
  0.16700552  0.27840358  0.21869398  0.18594144  0.16024122  0.21337128
  1.2962081   1.29121762  1.28844487]",0.4347521240108104,FALSE
"[0, 0.5, 0, 0, 0, 0]",0,"[-0.53675926  0.42203037  0.72145842  0.11522847 -0.58226087  0.23016459
  0.77782493  0.05463439  0.65856326 -0.38978075 -0.6420735  -0.04590231
  0.09967313  0.23824011  0.12756786 -0.41905112 -0.35097345  1.28389558
  0.16031795  0.35671891  0.1216167  -0.35170607  0.24047636  2.03861327
  0.14145623  0.30943095  0.25240828  0.14040387 -0.48830517  1.98463617
  0.16934417  0.27828632  0.22086265  0.18921916  0.16007696  0.21531353
  1.29531796  1.29111648  1.28793347]",0.37407718106110677,FALSE
"[0, 0, -0.5, 0, 0, 0]",0,"[-0.53297589  0.43264071  0.71931487  0.10651209 -0.57553332  0.24424298
  0.77933801  0.04170177  0.65354291 -0.40243452 -0.64032564 -0.03018607
  0.10066202  0.23187971  0.07324199 -0.44263545 -0.30932046  1.3426591
  0.16206309  0.34753189  0.06380435 -0.33130135  0.25420741  2.01665042
  0.14243052  0.30144311  0.20596048  0.13391491 -0.42302017  2.13731571
  0.17160535  0.27857424  0.22299799  0.19262194  0.16088516  0.21715512
  1.29436178  1.29085882  1.28742142]",0.35897450797570496,FALSE
"[0, 0, 0.5, 0, 0, 0]",0,"[-0.52909573  0.44293778  0.71704841  0.09851602 -0.56868502  0.25818427
  0.78046179  0.02859407  0.64756335 -0.41542093 -0.63865917 -0.01419958
  0.099811    0.21678141  0.06491526 -0.46020583 -0.28422677  1.31802704
  0.15758146  0.32744983  0.05262638 -0.31286552  0.2343852   1.98655662
  0.13877123  0.2871668   0.18907966  0.12111842 -0.40112722  2.02115688
  0.1740974   0.27905053  0.22420163  0.19583828  0.16231378  0.2188515
  1.29343066  1.29046413  1.28703302]",0.3568678272004938,FALSE
"[0, 0, 0, -0.5, 0, 0]",0,"[-5.24521811e-01  4.53862988e-01  7.14736696e-01  8.96477151e-02
 -5.61769615e-01  2.71527672e-01  7.81307092e-01  1.57115168e-02
  6.42564462e-01 -4.26092139e-01 -6.36833015e-01 -3.34122538e-04
  8.98023448e-02  1.95004929e-01  6.14926324e-02 -4.60528383e-01
 -3.17462143e-01  1.42887334e+00  1.48689392e-01  3.07267441e-01
  4.45093298e-02 -2.87850821e-01  2.14529928e-01  1.99193596e+00
  1.38246056e-01  2.72252840e-01  1.62796831e-01  1.44961212e-01
 -3.79101541e-01  1.50423796e+00  1.76731582e-01  2.79823618e-01
  2.25742458e-01  1.98341655e-01  1.64258369e-01  2.20471257e-01
  1.29251221e+00  1.28996041e+00  1.28664888e+00]",0.3428376264851385,FALSE
"[0, 0, 0, 0.5, 0, 0]",0,"[-0.51976857  0.46490033  0.71220816  0.08042298 -0.55469257  0.28465702
  0.78184418  0.00249249  0.63872653 -0.43442177 -0.63496275  0.01133371
  0.08409431  0.18840529  0.05664909 -0.46215385 -0.29666001  1.48809228
  0.14139861  0.29415864  0.03711367 -0.27175853  0.21141703  1.84914987
  0.13095816  0.26453525  0.15107728  0.13061865 -0.36541658  1.44941259
  0.17936918  0.28082249  0.22746346  0.20003421  0.1665401   0.22211374
  1.29166377  1.28937557  1.2862754 ]",0.32984476049724365,FALSE
"[0, 0, 0, 0, -0.5, 0]",0,"[-0.51548131  0.474914    0.70958138  0.07231858 -0.54807321  0.29632804
  0.78212944 -0.00888704  0.63454423 -0.44299807 -0.63291234  0.0229847
  0.09026621  0.19433109  0.04778855 -0.42035215 -0.28540989  1.02781446
  0.13510351  0.28321264  0.03619122 -0.27068669  0.22172819  1.61965038
  0.12335659  0.25851857  0.14535629  0.10964908 -0.35397594  1.51227277
  0.18203441  0.28208137  0.22927837  0.20202509  0.16841148  0.22376026
  1.29081343  1.28884302  1.28583256]",0.3228073058263644,FALSE
