"action","info","state","reward","done"
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 0.75861623  0.0443235   0.24670954  0.60139109  0.66433073 -0.00296908
  0.33181792  0.66974079  0.64699952  0.04060972  0.5157251   0.56015185
  0.13065827  0.07103505 -0.0277914   0.08426561  0.1223497  -1.00162757
  0.09053128  0.06621456  0.1105229   0.10771102 -0.14333231 -1.13894101
  0.19535032  0.10291922  0.03221583 -0.49990805  0.11240179 -1.46567912
  0.24274888  0.13510746  0.22762869  0.28596487  0.17008735  0.12549331
  1.28146256  1.29807619  1.29905064]",-0.061983598951084656,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.75736799  0.05622985  0.23369448  0.60713987  0.66191216  0.01261368
  0.31865269  0.678361    0.65291451  0.06260459  0.49795349  0.56729678
  0.13468428  0.07265664 -0.01603506  0.06998192  0.15038524 -0.78937032
  0.08125501  0.0601429   0.11297509  0.12393819 -0.12160084 -1.14599961
  0.19476601  0.10265045  0.03582322 -0.54502725  0.11919318 -1.45184829
  0.24045396  0.14062145  0.22795711  0.28516469  0.17078585  0.13020075
  1.28192418  1.29773351  1.29776484]",-0.05535089238885191,False
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.75614038  0.06770447  0.22064897  0.61235762  0.65927499  0.0263829
  0.30800941  0.68541274  0.65762236  0.08626412  0.47932163  0.57475395
  0.13772367  0.07886996 -0.00411875  0.05082001  0.13482474 -1.2060504
  0.10727889  0.06744516  0.10128711  0.08523944 -0.17193559 -0.75107269
  0.20820201  0.10837509  0.04912624 -0.54086424  0.0439726  -1.2932297
  0.23998541  0.14497775  0.22954736  0.28566928  0.17289382  0.13580643
  1.28187119  1.29737764  1.29610688]",-0.06956613497750752,False
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.75476009  0.08136585  0.20546417  0.6176579   0.6566678   0.04088134
  0.2973459   0.6918826   0.66126379  0.10998002  0.46109624  0.58139905
  0.15015612  0.08547801  0.00736607  0.03750931  0.17278193 -1.04193077
  0.13302033  0.0808846   0.08149433  0.0636151  -0.17423283 -1.13573769
  0.21985819  0.11746056  0.05609199 -0.52811326  0.02701179 -1.42494573
  0.24158274  0.14772726  0.23205171  0.28734105  0.17589087  0.14199543
  1.28132441  1.29667448  1.29458927]",-0.08747967206987761,False
"[[0, 0, 0, -0.5, 0, 0], [0, 0, 0, 0.5, 0, 0]]",3,"[ 0.75300763  0.09723578  0.18809966  0.62301142  0.65349568  0.05557406
  0.28672257  0.6983159   0.66387605  0.13673843  0.4394225   0.58947354
  0.15366916  0.09316553  0.00296971  0.00174535  0.18207682 -1.37384547
  0.14308046  0.07861714  0.10533211  0.10650341 -0.20589714 -1.03926324
  0.24283164  0.13443371  0.05736606 -0.55144483  0.03804538 -1.67991061
  0.24417771  0.15163987  0.23522282  0.28790439  0.17957875  0.14816869
  1.28067712  1.2957715   1.29299005]",-0.10068074743869102,1
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 0.35077157 -0.54652504  0.74520705 -0.15144678  0.38734623 -0.64369158
  0.65720648  0.0608579   0.19548421 -0.64598016  0.73545515 -0.06001065
  0.49670801  0.24609099  0.20328539  0.57523359  0.70787416 -2.67289383
  0.36819038  0.18331817  0.03749056  0.26931887 -0.28573559 -2.82081843
  0.30176575  0.14482943  0.22386944 -0.34868905  0.21728667 -2.77789703
  0.22999156  0.23927382  0.0979567   0.20413636  0.2355959   0.10856357
  1.2907589   1.28371032  1.31058281]",-0.34619722222172167,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.38758087 -0.53609631  0.74018921 -0.12042321  0.41877723 -0.62460331
  0.65114934  0.10247375  0.23241728 -0.62895552  0.74149172 -0.02423198
  0.46302256  0.22597732  0.17402774  0.55185802  0.67946038 -2.1784897
  0.33773286  0.17027789  0.0374209   0.27538437 -0.22835912 -2.67328148
  0.28965977  0.14007733  0.21680035 -0.36199783  0.17095935 -2.61993292
  0.22922303  0.24331086  0.09911561  0.20457251  0.23806291  0.11358938
  1.29064777  1.28282361  1.30966413]",-0.3110230915970119,False
"[[0, 0, 0, -0.5, 0, 0], [0, 0, 0, 0.5, 0, 0]]",3,"[ 0.42096837 -0.52497609  0.73411245 -0.09091014  0.44588565 -0.60618192
  0.64349593  0.14015153  0.26837836 -0.6100902   0.74538966  0.01254016
  0.46503091  0.21743923  0.12426449  0.49646212  0.60297894 -2.12072441
  0.33900372  0.15925842  0.01005884  0.28612821 -0.23620271 -2.38468017
  0.29628488  0.12975342  0.18144118 -0.35842097  0.12456536 -2.79984102
  0.22956125  0.24788269  0.10223165  0.20483496  0.24080508  0.11949677
  1.29038806  1.28179851  1.30840763]",-0.3058585047882114,False
"[[0, -0.5, 0, 0, 0, 0], [0, 0.5, 0, 0, 0, 0]]",3,"[ 0.45108825 -0.51470267  0.72628312 -0.06413571  0.46858927 -0.58874405
  0.63523238  0.17402405  0.30439421 -0.58895282  0.74685315  0.05185666
  0.44176347  0.2152636   0.07739939  0.54094548  0.62728688 -1.97107377
  0.31668459  0.16443913 -0.01463061  0.29103331 -0.22956263 -2.1337955
  0.28567884  0.13600377  0.1494343  -0.32456047  0.10310683 -2.77561603
  0.23099328  0.25111747  0.10675429  0.20588681  0.2443258   0.12547719
  1.2899241   1.28091533  1.30681468]",-0.29089288654899237,False
"[[0, 0, -0.5, 0, 0, 0], [0, 0, 0.5, 0, 0, 0]]",3,"[ 0.48392322 -0.50024741  0.71726516 -0.03318951  0.48814235 -0.57184414
  0.62656173  0.20526011  0.33511058 -0.56853307  0.74649025  0.08499032
  0.44610177  0.21900988  0.0378148   0.50105255  0.66240553 -2.24008192
  0.31003832  0.16065602 -0.04637133  0.27546001 -0.24689    -2.08503613
  0.29691705  0.13682449  0.12584475 -0.32113217  0.1282348  -2.43899929
  0.23323449  0.25459878  0.11019895  0.20838496  0.24825899  0.13154875
  1.2893595   1.27988117  1.30508346]",-0.2899023668895784,1
"[[0, 0, 0, -0.5, 0, 0], [0, 0, 0, 0.5, 0, 0]]",3,"[ 0.70766446  0.23337252  0.04018721  0.66568256  0.56790024  0.31031517
  0.04624911  0.76095653  0.66966777  0.34800198  0.13105783  0.64285577
  0.3476664   0.19629516 -0.21500417  0.2167341   0.44266094 -2.98508827
  0.44763059  0.26055119 -0.00530383  0.20616544 -0.48132693 -3.15617501
  0.5472723   0.30868801 -0.2334709  -0.73311496  0.42205982 -3.46729496
  0.13478428  0.19097974  0.15450873  0.18208122  0.16316431  0.17030063
  1.30757477  1.2986865   1.30195938]",-0.39649642531159723,False
"[[0, 0, 0, 0, -0.5, 0], [0, 0, 0, 0, 0.5, 0]]",3,"[ 6.86977086e-01  2.75075998e-01 -1.12479012e-02  6.72509601e-01
  5.42099088e-01  3.55177204e-01  2.95051655e-03  7.61556976e-01
  6.54683183e-01  3.90532169e-01  7.66187103e-02  6.42653972e-01
  3.67088497e-01  2.15097107e-01 -3.10129346e-01  2.56819274e-01
  5.17214195e-01 -3.63171990e+00  5.16438356e-01  3.03616906e-01
 -8.48484920e-02  2.33826876e-01 -5.78764432e-01 -3.59270529e+00
  5.90459316e-01  3.38012362e-01 -3.61820970e-01 -7.73380906e-01
  3.07427439e-01 -3.66204946e+00  1.34275874e-01  1.97483607e-01
  1.56194273e-01  1.79829084e-01  1.65392526e-01  1.75918846e-01
  1.30774757e+00  1.29770925e+00  1.30086837e+00]",-0.45367837556262636,False
"[[-0.5, 0, 0, 0, 0, 0], [0.5, 0, 0, 0, 0, 0]]",3,"[ 0.66449699  0.30876281 -0.05821325  0.67802692  0.50916806  0.40401269
 -0.04721786  0.75848013  0.63132885  0.43745809  0.01535336  0.64017074
  0.34350619  0.24145743  0.01655786  0.53930698  0.65251378 -1.03051209
  0.43914141  0.34862562  0.1537677   0.5085792  -0.23071861 -3.9762126
  0.47793872  0.36221757 -0.03543246 -0.26693061  0.50934813 -4.32465616
  0.13510778  0.20316755  0.15804268  0.17942017  0.16972241  0.18062287
  1.30736768  1.29664283  1.29986286]",-0.4743306931990031,False
